nv,mu,phi,r0_small,r0_large
5,0.08494776691458673,0.7270484069610649,0.9992492492492493,1.405905905905906
5,0.08494776691458673,0.7270484069610688,1.0005005005005005,1.3996496496496498
5,0.08494776691458673,0.7270484069610681,1.0042542542542543,1.3996496496496498
5,0.08494776691458673,0.7270484069610622,0.9967467467467468,1.4021521521521523
5,0.08494776691458673,0.7270484069610677,1.0005005005005005,1.3996496496496498
5,0.08494776691458673,0.727048406961069,1.0017517517517518,1.3996496496496498
5,0.08494776691458673,0.7270484069610704,0.9992492492492493,1.3996496496496498
5,0.08494776691458673,0.7270484069610696,0.9992492492492493,1.4021521521521523
5,0.08494776691458673,0.7270484069610613,0.9992492492492493,1.3996496496496498
7,0.08810175736056135,0.7295581115731722,0.9992492492492493,1.3996496496496498
7,0.08810175736056135,0.7295581115731554,0.9992492492492493,1.4021521521521523
7,0.08810175736056135,0.7295581115731735,0.9992492492492493,1.4046546546546548
7,0.08810175736056135,0.7295581115731758,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.7295581115731785,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.7295581115731603,1.0017517517517518,1.400900900900901
7,0.08810175736056135,0.7295581115731588,1.0005005005005005,1.3996496496496498
7,0.08810175736056135,0.7295581115731574,0.9992492492492493,1.4021521521521523
7,0.08810175736056135,0.7295581115731642,0.9992492492492493,1.400900900900901
7,0.08810175736056135,0.7295581115731615,0.9992492492492493,1.3996496496496498
11,0.0917953340839378,0.7326904859457604,1.0017517517517518,1.3996496496496498
11,0.0917953340839378,0.7326904859457571,0.9992492492492493,1.400900900900901
11,0.0917953340839378,0.7326904859457535,1.0017517517517518,1.4021521521521523
11,0.0917953340839378,0.7326904859457525,0.9992492492492493,1.4021521521521523
11,0.0917953340839378,0.7326904859457589,1.003003003003003,1.4046546546546548
11,0.0917953340839378,0.732690485945757,0.9992492492492493,1.3996496496496498
11,0.0917953340839378,0.7326904859457549,1.0017517517517518,1.4021521521521523
11,0.0917953340839378,0.732690485945755,1.0042542542542543,1.3996496496496498
11,0.0917953340839378,0.7326904859457511,0.9992492492492493,1.3996496496496498
11,0.0917953340839378,0.7326904859457569,1.0042542542542543,1.4021521521521523
13,0.09291928548568841,0.7335771635778215,0.9992492492492493,1.400900900900901
13,0.09291928548568841,0.7335771635777774,1.0042542542542543,1.4046546546546548
13,0.09291928548568841,0.7335771635778281,1.0036286286286287,1.400900900900901
13,0.09291928548568841,0.733577163577824,0.9992492492492493,1.400900900900901
13,0.09291928548568841,0.733577163577812,1.0017517517517518,1.400900900900901
13,0.09291928548568841,0.7335771635778117,1.0067567567567568,1.400900900900901
13,0.09291928548568841,0.7335771635778245,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.7335771635778267,1.0042542542542543,1.4046546546546548
13,0.09291928548568841,0.7335771635777781,1.0017517517517518,1.4021521521521523
13,0.09291928548568841,0.7335771635778215,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.735055799740216,0.9992492492492493,1.3996496496496498
19,0.0949963704011567,0.7350557997402256,1.0017517517517518,1.3996496496496498
19,0.0949963704011567,0.7350557997402258,1.0042542542542543,1.3996496496496498
19,0.0949963704011567,0.7350557997402246,0.9992492492492493,1.4021521521521523
19,0.0949963704011567,0.7350557997402234,1.0017517517517518,1.3996496496496498
19,0.0949963704011567,0.735055799740222,1.0005005005005005,1.400900900900901
19,0.0949963704011567,0.7350557997402212,1.0117617617617618,1.4021521521521523
19,0.0949963704011567,0.7350557997402258,1.0042542542542543,1.4021521521521523
19,0.0949963704011567,0.7350557997402234,0.9992492492492493,1.4046546546546548
19,0.0949963704011567,0.7350557997402279,1.0042542542542543,1.4021521521521523
31,0.09685551505548305,0.7364862920729074,1.0042542542542543,1.3996496496496498
31,0.09685551505548305,0.7364862920729128,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7364862920729086,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7364862920728908,1.0017517517517518,1.3996496496496498
31,0.09685551505548305,0.7364862920729041,1.0017517517517518,1.4046546546546548
31,0.09685551505548305,0.7364862920728936,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7364862920728941,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7364862920729037,1.0042542542542543,1.4046546546546548
31,0.09685551505548305,0.7364862920728863,0.9992492492492493,1.4021521521521523
31,0.09685551505548305,0.7364862920728992,1.0017517517517518,1.4021521521521523
5,0.08494776691458673,0.6890484069620949,1.0017517517517518,1.3996496496496498
5,0.08494776691458673,0.689048406962093,0.9992492492492493,1.4034034034034035
5,0.08494776691458673,0.6890484069620969,0.9992492492492493,1.4021521521521523
5,0.08494776691458673,0.6890484069620963,0.9967467467467468,1.4021521521521523
5,0.08494776691458673,0.6890484069620904,1.0092592592592593,1.3996496496496498
5,0.08494776691458673,0.6890484069620956,1.0017517517517518,1.3996496496496498
5,0.08494776691458673,0.6890484069620971,1.0005005005005005,1.4021521521521523
5,0.08494776691458673,0.6890484069620982,0.997997997997998,1.3996496496496498
5,0.08494776691458673,0.6890484069620977,1.0017517517517518,1.3996496496496498
5,0.08494776691458673,0.6890484069620892,0.9992492492492493,1.4046546546546548
7,0.08810175736056135,0.69155811157421,0.997997997997998,1.4029863196529864
7,0.08810175736056135,0.6915581115741926,1.0017517517517518,1.4021521521521523
7,0.08810175736056135,0.6915581115742112,0.9992492492492493,1.4021521521521523
7,0.08810175736056135,0.6915581115742135,1.0042542542542543,1.3996496496496498
7,0.08810175736056135,0.6915581115742163,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.6915581115741974,1.0092592592592593,1.3996496496496498
7,0.08810175736056135,0.6915581115741958,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.6915581115741944,1.0017517517517518,1.4021521521521523
7,0.08810175736056135,0.6915581115742012,0.9992492492492493,1.4021521521521523
7,0.08810175736056135,0.6915581115741987,1.007590924257591,1.3996496496496498
11,0.0917953340839378,0.6946904859467772,1.0017517517517518,1.4021521521521523
11,0.0917953340839378,0.6946904859467742,1.0067567567567568,1.4021521521521523
11,0.0917953340839378,0.6946904859467707,0.9992492492492493,1.3996496496496498
11,0.0917953340839378,0.6946904859467696,1.0025859192525859,1.3996496496496498
11,0.0917953340839378,0.694690485946776,1.0017517517517518,1.4046546546546548
11,0.0917953340839378,0.6946904859467742,1.0017517517517518,1.400900900900901
11,0.0917953340839378,0.6946904859467723,1.0042542542542543,1.4021521521521523
11,0.0917953340839378,0.6946904859467724,1.0017517517517518,1.400900900900901
11,0.0917953340839378,0.6946904859467686,0.9992492492492493,1.400900900900901
11,0.0917953340839378,0.694690485946774,1.0042542542542543,1.4034034034034035
13,0.09291928548568841,0.6955771635788339,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.695577163578789,0.9992492492492493,1.4046546546546548
13,0.09291928548568841,0.69557716357884,1.0067567567567568,1.4046546546546548
13,0.09291928548568841,0.6955771635788361,1.00342008675342,1.4021521521521523
13,0.09291928548568841,0.6955771635788243,1.0042542542542543,1.4046546546546548
13,0.09291928548568841,0.6955771635788239,1.003003003003003,1.4046546546546548
13,0.09291928548568841,0.6955771635788369,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.6955771635788386,1.0042542542542543,1.3996496496496498
13,0.09291928548568841,0.6955771635787898,1.0042542542542543,1.4021521521521523
13,0.09291928548568841,0.6955771635788339,0.9992492492492493,1.4034034034034035
19,0.0949963704011567,0.6970557997412455,1.0055055055055055,1.3996496496496498
19,0.0949963704011567,0.6970557997412554,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.6970557997412554,1.0067567567567568,1.3996496496496498
19,0.0949963704011567,0.6970557997412543,0.9992492492492493,1.4046546546546548
19,0.0949963704011567,0.6970557997412531,0.9992492492492493,1.3996496496496498
19,0.0949963704011567,0.6970557997412518,0.9992492492492493,1.3996496496496498
19,0.0949963704011567,0.6970557997412511,0.9992492492492493,1.4021521521521523
19,0.0949963704011567,0.6970557997412558,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.6970557997412532,0.9992492492492493,1.4034034034034035
19,0.0949963704011567,0.697055799741258,0.9992492492492493,1.4034034034034035
31,0.09685551505548305,0.6984862920739225,1.0092592592592593,1.4034034034034035
31,0.09685551505548305,0.6984862920739279,1.003003003003003,1.3996496496496498
31,0.09685551505548305,0.6984862920739238,1.0005005005005005,1.4034034034034035
31,0.09685551505548305,0.6984862920739053,1.0042542542542543,1.4038204871538207
31,0.09685551505548305,0.6984862920739191,1.0042542542542543,1.4021521521521523
31,0.09685551505548305,0.6984862920739087,1.0017517517517518,1.3996496496496498
31,0.09685551505548305,0.698486292073909,1.0042542542542543,1.4034034034034035
31,0.09685551505548305,0.6984862920739188,1.0017517517517518,1.4046546546546548
31,0.09685551505548305,0.6984862920739011,1.0005005005005005,1.4121621621621623
31,0.09685551505548305,0.6984862920739141,1.0042542542542543,1.4046546546546548
5,0.08494776691458673,0.5000484069671474,1.0142642642642643,1.405905905905906
5,0.08494776691458673,0.5000484069671456,1.0017517517517518,1.4096596596596598
5,0.08494776691458673,0.5000484069671487,1.0155155155155156,1.4113279946613282
5,0.08494776691458673,0.5000484069671484,1.0392892892892893,1.4021521521521523
5,0.08494776691458673,0.5000484069671434,0.9992492492492493,1.4096596596596598
5,0.08494776691458673,0.5000484069671478,1.023023023023023,1.4121621621621623
5,0.08494776691458673,0.5000484069671489,1.0092592592592593,1.432807807807808
5,0.08494776691458673,0.5000484069671507,1.0142642642642643,1.4021521521521523
5,0.08494776691458673,0.5000484069671499,1.0092592592592593,1.4084084084084085
5,0.08494776691458673,0.500048406967142,1.0092592592592593,1.4071571571571573
7,0.08810175736056135,0.5025581115792696,1.0042542542542543,1.3996496496496498
7,0.08810175736056135,0.5025581115792515,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.5025581115792707,0.9992492492492493,1.4071571571571573
7,0.08810175736056135,0.502558111579273,1.0092592592592593,1.4196696696696698
7,0.08810175736056135,0.5025581115792763,1.0192692692692693,1.4146646646646648
7,0.08810175736056135,0.5025581115792563,1.003003003003003,1.4021521521521523
7,0.08810175736056135,0.5025581115792545,1.0042542542542543,1.4071571571571573
7,0.08810175736056135,0.5025581115792536,1.0117617617617618,1.4121621621621623
7,0.08810175736056135,0.5025581115792596,1.0092592592592593,1.4171671671671673
7,0.08810175736056135,0.5025581115792576,1.0017517517517518,1.4071571571571573
11,0.0917953340839378,0.5056904859518354,1.0067567567567568,1.4096596596596598
11,0.0917953340839378,0.5056904859518317,1.0067567567567568,1.4021521521521523
11,0.0917953340839378,0.5056904859518286,1.0192692692692693,1.4071571571571573
11,0.0917953340839378,0.5056904859518278,1.0217717717717718,1.4121621621621623
11,0.0917953340839378,0.5056904859518339,1.0017517517517518,1.4121621621621623
11,0.0917953340839378,0.505690485951832,1.0092592592592593,1.4084084084084085
11,0.0917953340839378,0.5056904859518296,1.0209376042709375,1.4071571571571573
11,0.0917953340839378,0.5056904859518297,1.0042542542542543,1.3996496496496498
11,0.0917953340839378,0.5056904859518262,0.9992492492492493,1.3996496496496498
11,0.0917953340839378,0.5056904859518316,1.0017517517517518,1.415915915915916
13,0.09291928548568841,0.5065771635838298,1.0067567567567568,1.4034034034034035
13,0.09291928548568841,0.5065771635837865,1.0092592592592593,1.4096596596596598
13,0.09291928548568841,0.5065771635838361,1.0042542542542543,1.4134134134134135
13,0.09291928548568841,0.5065771635838319,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.506577163583821,1.003003003003003,1.4046546546546548
13,0.09291928548568841,0.5065771635838208,1.0042542542542543,1.4196696696696698
13,0.09291928548568841,0.5065771635838326,1.0042542542542543,1.3996496496496498
13,0.09291928548568841,0.5065771635838348,1.0017517517517518,1.3996496496496498
13,0.09291928548568841,0.5065771635837873,1.0017517517517518,1.4121621621621623
13,0.09291928548568841,0.50657716358383,1.0017517517517518,1.4071571571571573
19,0.0949963704011567,0.5080557997462963,1.0105105105105106,1.4234234234234235
19,0.0949963704011567,0.5080557997463062,1.0367867867867868,1.4021521521521523
19,0.0949963704011567,0.5080557997463063,0.9992492492492493,1.410910910910911
19,0.0949963704011567,0.5080557997463051,1.0117617617617618,1.3996496496496498
19,0.0949963704011567,0.5080557997463034,1.0267767767767768,1.4071571571571573
19,0.0949963704011567,0.5080557997463023,1.008008008008008,1.4096596596596598
19,0.0949963704011567,0.5080557997463018,1.0305305305305306,1.4046546546546548
19,0.0949963704011567,0.5080557997463067,1.0142642642642643,1.4246746746746748
19,0.0949963704011567,0.5080557997463035,1.0067567567567568,1.4046546546546548
19,0.0949963704011567,0.5080557997463094,1.0205205205205206,1.4046546546546548
31,0.09685551505548305,0.50948629207898,1.0017517517517518,1.4046546546546548
31,0.09685551505548305,0.5094862920789851,1.0117617617617618,1.4096596596596598
31,0.09685551505548305,0.509486292078981,1.0042542542542543,1.4096596596596598
31,0.09685551505548305,0.5094862920789637,0.9992492492492493,1.4021521521521523
31,0.09685551505548305,0.5094862920789773,1.0105105105105106,1.4071571571571573
31,0.09685551505548305,0.5094862920789667,1.0067567567567568,1.410910910910911
31,0.09685551505548305,0.5094862920789672,1.0067567567567568,1.3996496496496498
31,0.09685551505548305,0.5094862920789769,1.0117617617617618,1.4096596596596598
31,0.09685551505548305,0.5094862920789595,1.0242742742742743,1.4021521521521523
31,0.09685551505548305,0.5094862920789729,1.013013013013013,1.4146646646646648
5,0.08494776691458673,0.7250484069611239,0.9992492492492493,1.4021521521521523
5,0.08494776691458673,0.7250484069611218,1.003003003003003,1.4021521521521523
5,0.08494776691458673,0.7250484069611256,1.0017517517517518,1.3996496496496498
5,0.08494776691458673,0.7250484069611252,1.0055055055055055,1.4021521521521523
5,0.08494776691458673,0.7250484069611192,0.9992492492492493,1.3996496496496498
5,0.08494776691458673,0.7250484069611245,0.9992492492492493,1.3996496496496498
5,0.08494776691458673,0.7250484069611258,0.9992492492492493,1.4046546546546548
5,0.08494776691458673,0.7250484069611273,0.9954954954954955,1.4021521521521523
5,0.08494776691458673,0.7250484069611266,0.9992492492492493,1.400900900900901
5,0.08494776691458673,0.7250484069611182,0.9967467467467468,1.3996496496496498
7,0.08810175736056135,0.7275581115732245,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.7275581115732076,0.9992492492492493,1.400900900900901
7,0.08810175736056135,0.7275581115732259,0.9967467467467468,1.3996496496496498
7,0.08810175736056135,0.727558111573228,1.0005005005005005,1.3996496496496498
7,0.08810175736056135,0.7275581115732309,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.7275581115732123,1.0017517517517518,1.4071571571571573
7,0.08810175736056135,0.7275581115732108,0.9992492492492493,1.4021521521521523
7,0.08810175736056135,0.7275581115732095,1.0005005005005005,1.400900900900901
7,0.08810175736056135,0.7275581115732161,1.0050884217550884,1.400900900900901
7,0.08810175736056135,0.7275581115732135,0.9992492492492493,1.3996496496496498
11,0.0917953340839378,0.7306904859458101,1.0005005005005005,1.400900900900901
11,0.0917953340839378,0.7306904859458067,1.0005005005005005,1.400900900900901
11,0.0917953340839378,0.730690485945803,1.0042542542542543,1.4046546546546548
11,0.0917953340839378,0.7306904859458018,1.0017517517517518,1.3996496496496498
11,0.0917953340839378,0.7306904859458084,1.0017517517517518,1.3996496496496498
11,0.0917953340839378,0.7306904859458068,1.0017517517517518,1.3996496496496498
11,0.0917953340839378,0.7306904859458044,1.0017517517517518,1.3996496496496498
11,0.0917953340839378,0.7306904859458048,1.0042542542542543,1.400900900900901
11,0.0917953340839378,0.7306904859458005,1.0042542542542543,1.4021521521521523
11,0.0917953340839378,0.7306904859458064,1.0067567567567568,1.400900900900901
13,0.09291928548568841,0.731577163577875,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.7315771635778308,1.0017517517517518,1.4021521521521523
13,0.09291928548568841,0.7315771635778814,1.003003003003003,1.3996496496496498
13,0.09291928548568841,0.731577163577877,1.0042542542542543,1.400900900900901
13,0.09291928548568841,0.7315771635778652,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.731577163577865,1.0017517517517518,1.400900900900901
13,0.09291928548568841,0.7315771635778779,1.003003003003003,1.3996496496496498
13,0.09291928548568841,0.7315771635778799,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.7315771635778318,1.0042542542542543,1.3996496496496498
13,0.09291928548568841,0.731577163577875,1.0042542542542543,1.4021521521521523
19,0.0949963704011567,0.7330557997402661,1.0017517517517518,1.3996496496496498
19,0.0949963704011567,0.7330557997402761,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.7330557997402761,1.0017517517517518,1.3996496496496498
19,0.0949963704011567,0.7330557997402749,0.9992492492492493,1.400900900900901
19,0.0949963704011567,0.7330557997402736,1.0025859192525859,1.3996496496496498
19,0.0949963704011567,0.7330557997402722,0.9992492492492493,1.400900900900901
19,0.0949963704011567,0.7330557997402717,1.0042542542542543,1.4021521521521523
19,0.0949963704011567,0.7330557997402765,1.0025859192525859,1.400900900900901
19,0.0949963704011567,0.7330557997402739,1.0017517517517518,1.3996496496496498
19,0.0949963704011567,0.7330557997402783,1.0042542542542543,1.3996496496496498
31,0.09685551505548305,0.734486292072964,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7344862920729694,1.0042542542542543,1.400900900900901
31,0.09685551505548305,0.7344862920729652,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7344862920729476,1.0017517517517518,1.3996496496496498
31,0.09685551505548305,0.7344862920729608,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7344862920729505,0.9992492492492493,1.4021521521521523
31,0.09685551505548305,0.7344862920729508,1.0042542542542543,1.400900900900901
31,0.09685551505548305,0.7344862920729605,1.003003003003003,1.4021521521521523
31,0.09685551505548305,0.734486292072943,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7344862920729558,1.0017517517517518,1.4021521521521523
5,0.08494776691458673,0.5070484069669652,1.0217717717717718,1.4021521521521523
5,0.08494776691458673,0.5070484069669635,0.9992492492492493,1.4021521521521523
5,0.08494776691458673,0.5070484069669666,1.0042542542542543,1.3996496496496498
5,0.08494776691458673,0.5070484069669662,1.0192692692692693,1.4121621621621623
5,0.08494776691458673,0.5070484069669612,1.0117617617617618,1.4046546546546548
5,0.08494776691458673,0.5070484069669656,1.0092592592592593,1.4171671671671673
5,0.08494776691458673,0.5070484069669667,1.0042542542542543,1.3996496496496498
5,0.08494776691458673,0.5070484069669686,1.0092592592592593,1.4071571571571573
5,0.08494776691458673,0.5070484069669678,1.0317817817817818,1.4071571571571573
5,0.08494776691458673,0.5070484069669601,1.0017517517517518,1.4071571571571573
7,0.08810175736056135,0.5095581115790788,1.0017517517517518,1.4071571571571573
7,0.08810175736056135,0.5095581115790605,1.0055055055055055,1.4121621621621623
7,0.08810175736056135,0.50955811157908,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.5095581115790823,1.0017517517517518,1.4034034034034035
7,0.08810175736056135,0.5095581115790856,1.0042542542542543,1.4021521521521523
7,0.08810175736056135,0.5095581115790653,1.0092592592592593,1.4096596596596598
7,0.08810175736056135,0.5095581115790634,0.9992492492492493,1.4196696696696698
7,0.08810175736056135,0.5095581115790625,1.0267767767767768,1.4121621621621623
7,0.08810175736056135,0.5095581115790686,1.0242742742742743,1.4046546546546548
7,0.08810175736056135,0.5095581115790666,1.0042542542542543,1.4096596596596598
11,0.0917953340839378,0.5126904859516457,1.0017517517517518,1.4021521521521523
11,0.0917953340839378,0.5126904859516421,1.0142642642642643,1.4021521521521523
11,0.0917953340839378,0.5126904859516391,1.0205205205205206,1.4096596596596598
11,0.0917953340839378,0.5126904859516382,0.9992492492492493,1.4071571571571573
11,0.0917953340839378,0.5126904859516443,1.0017517517517518,1.400900900900901
11,0.0917953340839378,0.5126904859516423,1.0167667667667668,1.4021521521521523
11,0.0917953340839378,0.5126904859516401,0.9992492492492493,1.4046546546546548
11,0.0917953340839378,0.5126904859516404,1.0192692692692693,1.4021521521521523
11,0.0917953340839378,0.5126904859516367,1.0167667667667668,1.4046546546546548
11,0.0917953340839378,0.5126904859516419,1.0017517517517518,1.4165415415415417
13,0.09291928548568841,0.5135771635836479,1.013013013013013,1.4021521521521523
13,0.09291928548568841,0.5135771635836044,1.0042542542542543,1.4046546546546548
13,0.09291928548568841,0.5135771635836542,1.0192692692692693,1.3996496496496498
13,0.09291928548568841,0.51357716358365,0.9992492492492493,1.4021521521521523
13,0.09291928548568841,0.5135771635836391,1.0042542542542543,1.4088254921588257
13,0.09291928548568841,0.5135771635836388,1.0267767767767768,1.4171671671671673
13,0.09291928548568841,0.5135771635836508,1.0017517517517518,1.4121621621621623
13,0.09291928548568841,0.513577163583653,1.008008008008008,1.410910910910911
13,0.09291928548568841,0.5135771635836054,1.0067567567567568,1.4121621621621623
13,0.09291928548568841,0.5135771635836482,1.0005005005005005,1.4096596596596598
19,0.0949963704011567,0.5150557997461072,1.0342842842842843,1.3996496496496498
19,0.0949963704011567,0.515055799746117,1.0192692692692693,1.3996496496496498
19,0.0949963704011567,0.5150557997461173,1.0217717717717718,1.4171671671671673
19,0.0949963704011567,0.5150557997461159,1.0042542542542543,1.415915915915916
19,0.0949963704011567,0.5150557997461144,1.0167667667667668,1.4046546546546548
19,0.0949963704011567,0.5150557997461133,0.9992492492492493,1.4021521521521523
19,0.0949963704011567,0.5150557997461127,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.5150557997461175,1.008008008008008,1.4071571571571573
19,0.0949963704011567,0.5150557997461146,1.008008008008008,1.4084084084084085
19,0.0949963704011567,0.5150557997461203,1.0092592592592593,1.4021521521521523
31,0.09685551505548305,0.5164862920787961,1.0042542542542543,1.4034034034034035
31,0.09685551505548305,0.5164862920788011,1.0067567567567568,1.410910910910911
31,0.09685551505548305,0.5164862920787971,0.9992492492492493,1.4046546546546548
31,0.09685551505548305,0.5164862920787794,1.0059225892559225,1.4021521521521523
31,0.09685551505548305,0.5164862920787933,1.0092592592592593,1.4171671671671673
31,0.09685551505548305,0.5164862920787825,1.0167667667667668,1.4071571571571573
31,0.09685551505548305,0.516486292078783,1.0242742742742743,1.4121621621621623
31,0.09685551505548305,0.5164862920787928,1.0117617617617618,1.4021521521521523
31,0.09685551505548305,0.5164862920787752,0.9992492492492493,1.4121621621621623
31,0.09685551505548305,0.5164862920787887,1.0117617617617618,1.4046546546546548
5,0.08494776691458673,0.6980484069618544,0.9967467467467468,1.4046546546546548
5,0.08494776691458673,0.6980484069618526,1.0005005005005005,1.3996496496496498
5,0.08494776691458673,0.6980484069618564,0.9992492492492493,1.4034034034034035
5,0.08494776691458673,0.6980484069618558,0.9992492492492493,1.4021521521521523
5,0.08494776691458673,0.6980484069618499,1.0092592592592593,1.3996496496496498
5,0.08494776691458673,0.6980484069618552,1.003003003003003,1.4021521521521523
5,0.08494776691458673,0.6980484069618565,0.9992492492492493,1.4021521521521523
5,0.08494776691458673,0.6980484069618578,0.9992492492492493,1.4021521521521523
5,0.08494776691458673,0.6980484069618571,0.997997997997998,1.400900900900901
5,0.08494776691458673,0.698048406961849,1.0017517517517518,1.4021521521521523
7,0.08810175736056135,0.7005581115739687,0.9992492492492493,1.400900900900901
7,0.08810175736056135,0.7005581115739512,1.0042542542542543,1.4021521521521523
7,0.08810175736056135,0.7005581115739701,1.0017517517517518,1.3996496496496498
7,0.08810175736056135,0.7005581115739726,0.9992492492492493,1.3996496496496498
7,0.08810175736056135,0.700558111573975,1.0067567567567568,1.4021521521521523
7,0.08810175736056135,0.7005581115739561,1.0042542542542543,1.3996496496496498
7,0.08810175736056135,0.7005581115739544,1.0017517517517518,1.4046546546546548
7,0.08810175736056135,0.7005581115739531,1.0042542542542543,1.400900900900901
7,0.08810175736056135,0.7005581115739601,1.0055055055055055,1.4021521521521523
7,0.08810175736056135,0.7005581115739572,1.0055055055055055,1.4046546546546548
11,0.0917953340839378,0.7036904859465383,1.00342008675342,1.3996496496496498
11,0.0917953340839378,0.7036904859465353,1.0042542542542543,1.4034034034034035
11,0.0917953340839378,0.7036904859465317,1.0042542542542543,1.3996496496496498
11,0.0917953340839378,0.7036904859465308,0.9992492492492493,1.4021521521521523
11,0.0917953340839378,0.703690485946537,0.9992492492492493,1.4021521521521523
11,0.0917953340839378,0.7036904859465353,1.003003003003003,1.4021521521521523
11,0.0917953340839378,0.7036904859465333,1.0017517517517518,1.3996496496496498
11,0.0917953340839378,0.7036904859465334,0.9992492492492493,1.3996496496496498
11,0.0917953340839378,0.7036904859465295,1.0017517517517518,1.4034034034034035
11,0.0917953340839378,0.703690485946535,1.0005005005005005,1.3996496496496498
13,0.09291928548568841,0.7045771635785999,1.0067567567567568,1.3996496496496498
13,0.09291928548568841,0.7045771635785554,1.0005005005005005,1.4046546546546548
13,0.09291928548568841,0.7045771635786061,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.7045771635786021,1.003003003003003,1.4046546546546548
13,0.09291928548568841,0.70457716357859,0.9992492492492493,1.3996496496496498
13,0.09291928548568841,0.7045771635785897,1.0005005005005005,1.3996496496496498
13,0.09291928548568841,0.7045771635786029,1.0017517517517518,1.4021521521521523
13,0.09291928548568841,0.7045771635786047,1.0005005005005005,1.3996496496496498
13,0.09291928548568841,0.704577163578556,1.0017517517517518,1.400900900900901
13,0.09291928548568841,0.7045771635785998,1.0092592592592593,1.3996496496496498
19,0.0949963704011567,0.7060557997410073,1.0017517517517518,1.4046546546546548
19,0.0949963704011567,0.7060557997410174,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.7060557997410173,1.0017517517517518,1.4040290290290292
19,0.0949963704011567,0.7060557997410162,0.9992492492492493,1.4021521521521523
19,0.0949963704011567,0.706055799741015,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.7060557997410136,1.0042542542542543,1.4046546546546548
19,0.0949963704011567,0.706055799741013,1.0017517517517518,1.4021521521521523
19,0.0949963704011567,0.7060557997410177,1.0042542542542543,1.4021521521521523
19,0.0949963704011567,0.7060557997410151,1.0042542542542543,1.4021521521521523
19,0.0949963704011567,0.7060557997410198,1.0042542542542543,1.3996496496496498
31,0.09685551505548305,0.7074862920736824,1.0017517517517518,1.3996496496496498
31,0.09685551505548305,0.7074862920736876,1.0042542542542543,1.4021521521521523
31,0.09685551505548305,0.7074862920736836,1.003003003003003,1.4021521521521523
31,0.09685551505548305,0.7074862920736653,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7074862920736791,1.0017517517517518,1.4021521521521523
31,0.09685551505548305,0.7074862920736686,1.0017517517517518,1.4046546546546548
31,0.09685551505548305,0.7074862920736691,1.0067567567567568,1.4121621621621623
31,0.09685551505548305,0.7074862920736786,1.0042542542542543,1.405905905905906
31,0.09685551505548305,0.7074862920736612,1.003003003003003,1.4021521521521523
31,0.09685551505548305,0.7074862920736742,1.0017517517517518,1.4021521521521523
5,0.08494776691458673,0.5160484069667262,1.0092592592592593,1.4096596596596598
5,0.08494776691458673,0.5160484069667244,1.0067567567567568,1.4046546546546548
5,0.08494776691458673,0.5160484069667275,1.0105105105105106,1.4021521521521523
5,0.08494776691458673,0.516048406966727,1.0092592592592593,1.4021521521521523
5,0.08494776691458673,0.516048406966722,1.0042542542542543,1.4096596596596598
5,0.08494776691458673,0.5160484069667266,1.0242742742742743,1.4096596596596598
5,0.08494776691458673,0.5160484069667277,1.0192692692692693,1.3996496496496498
5,0.08494776691458673,0.5160484069667296,1.0192692692692693,1.4146646646646648
5,0.08494776691458673,0.5160484069667287,1.0117617617617618,1.3996496496496498
5,0.08494776691458673,0.5160484069667207,1.0017517517517518,1.4121621621621623
7,0.08810175736056135,0.518558111578841,1.0155155155155156,1.4180013346680014
